,AGENT_EXECUTING,AGENT_EXECUTING_PENDING,AGENT_SCHEDULING,AGENT_SCHEDULING_PENDING,AGENT_STAGING_INPUT,AGENT_STAGING_INPUT_PENDING,AGENT_STAGING_OUTPUT,AGENT_STAGING_OUTPUT_PENDING,CANCELED,DONE,FAILED,NEW,UMGR_SCHEDULING,UMGR_SCHEDULING_PENDING,UMGR_STAGING_INPUT,UMGR_STAGING_INPUT_PENDING,UMGR_STAGING_OUTPUT,UMGR_STAGING_OUTPUT_PENDING,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,cu_exec_start_stop,experiment,hid,pid,sid,uid,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_pre_exec,util_u_total,util_u_unschedule
10,118.15300011634827,117.92379999160767,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.4804000854492,718.4776000976562,,720.4182000160217,,115.86619997024536,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.4811999797821,600.324599981308,0.006999969482421875,0.22920012474060059,0.0176999568939209,0.008699893951416016,0.36930012702941895,600.1536998748779,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000010,0.004399776458740234,0.2305002212524414,,0.06760001182556152,,0.040000200271606445,0.011399984359741211,600.5571000576019,
11,118.18129992485046,117.92540001869202,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.4792001247406,718.4770998954773,,720.4182000160217,,115.86739993095398,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.4800000190735,600.2957999706268,0.006999969482421875,0.25589990615844727,0.019299983978271484,0.008699893951416016,0.3681001663208008,600.1359000205994,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000011,0.00410008430480957,0.2572000026702881,,0.09719991683959961,,0.049900054931640625,0.01920008659362793,600.5542001724243,
12,118.20810008049011,117.92700004577637,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.5789000988007,718.5783998966217,,720.4182000160217,,115.86849999427795,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.5804998874664,600.3702998161316,0.006999969482421875,0.2811000347137451,0.02090001106262207,0.008699893951416016,0.36700010299682617,600.1617000102997,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000012,0.011999845504760742,0.28240013122558594,,0.08139991760253906,,0.044300079345703125,0.020299911499023438,600.6531000137329,
13,118.2435998916626,117.92860007286072,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.582200050354,718.5792999267578,,720.4182000160217,,115.86969995498657,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.5831000804901,600.3357000350952,0.006999969482421875,0.3149998188018799,0.022500038146972656,0.008699893951416016,0.365800142288208,600.1663000583649,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000013,0.004400014877319336,0.3162999153137207,,0.06819987297058105,,0.05610013008117676,0.020299911499023438,600.6542000770569,
14,118.27430009841919,117.93020009994507,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.5808999538422,718.5787999629974,,720.4182000160217,,115.87100005149841,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.5817999839783,600.3044998645782,0.006999969482421875,0.3440999984741211,0.024100065231323242,0.008699893951416016,0.3645000457763672,600.1431999206543,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000014,0.011199951171875,0.3454000949859619,,0.0802001953125,,0.059599876403808594,0.020400047302246094,600.651200056076,
15,118.31019997596741,117.93179988861084,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.6805999279022,718.6800999641418,,720.4182000160217,,115.87210011482239,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.6821000576019,600.3698999881744,0.006999969482421875,0.3784000873565674,0.025699853897094727,0.008699893951416016,0.3633999824523926,600.1598000526428,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000015,0.01230001449584961,0.3796999454498291,,0.0719001293182373,,0.04979991912841797,0.014699935913085938,600.7500998973846,
16,118.34809994697571,117.93339991569519,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.6840999126434,718.680999994278,,720.4182000160217,,115.87319993972778,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.6849999427795,600.3329000473022,0.006999969482421875,0.4147000312805176,0.027299880981445312,0.008699893951416016,0.36230015754699707,600.1339998245239,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000016,0.006800174713134766,0.4159998893737793,,0.06190013885498047,,0.05639982223510742,0.013299942016601562,600.7513999938965,
17,118.38170003890991,117.93499994277954,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.6826000213623,718.6805000305176,,720.4182000160217,,115.8743999004364,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.683599948883,600.2987999916077,0.006999969482421875,0.4467000961303711,0.0288999080657959,0.008699893951416016,0.3611001968383789,600.1247000694275,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000017,0.013099908828735352,0.4479999542236328,,0.07719993591308594,,0.04870009422302246,0.029999971389770508,600.7482998371124,
18,118.42020010948181,117.93650007247925,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.7822999954224,718.781800031662,,720.4182000160217,,115.8756000995636,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.7832999229431,600.3615999221802,0.006999969482421875,0.4837000370025635,0.03040003776550293,0.008699893951416016,0.35989999771118164,600.1510000228882,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000018,0.008299827575683594,0.48489999771118164,,0.08289980888366699,,0.04470014572143555,0.030299901962280273,600.8468999862671,
19,118.45199990272522,117.93799996376038,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.7850999832153,718.7827000617981,,720.4182000160217,,115.87680006027222,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.7860000133514,600.3307001590729,0.006999969482421875,0.5139999389648438,0.03189992904663086,0.008699893951416016,0.3587000370025635,600.1461999416351,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000019,0.00690007209777832,0.5151998996734619,,0.054000139236450195,,0.04809999465942383,0.011600017547607422,600.8480999469757,
20,118.47930002212524,117.93950009346008,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.7838001251221,718.7822000980377,,720.4182000160217,,115.87790012359619,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.7846999168396,600.3029000759125,0.006999969482421875,0.5397999286651611,0.03340005874633789,0.008699893951416016,0.35759997367858887,600.1487998962402,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000020,0.010600090026855469,0.5410001277923584,,0.057199954986572266,,0.02629995346069336,0.013000011444091797,600.8452000617981,
21,118.50869989395142,117.94120001792908,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.8838999271393,718.8833999633789,,720.4182000160217,,115.87910008430481,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.8849000930786,600.3747000694275,0.006999969482421875,0.5674998760223389,0.03509998321533203,0.008699893951416016,0.3564000129699707,600.1577000617981,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000021,0.004700183868408203,0.5688998699188232,,0.06589984893798828,,0.04550004005432129,0.019500017166137695,600.9440999031067,
22,118.53390002250671,117.94280004501343,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.8880000114441,718.8847000598907,,720.4182000160217,,115.8801999092102,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.8891000747681,600.350800037384,0.006999969482421875,0.5910999774932861,0.03670001029968262,0.008699893951416016,0.3553001880645752,600.1498999595642,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000022,0.006399869918823242,0.592400074005127,,0.09000015258789062,,0.03690004348754883,0.018800020217895508,600.9467000961304,
23,118.56209993362427,117.94449996948242,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.8852999210358,718.8838000297546,,720.4182000160217,,115.8814001083374,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.8861999511719,600.3217000961304,0.006999969482421875,0.6175999641418457,0.03839993476867676,0.008699893951416016,0.35409998893737793,600.134800195694,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000023,0.004400014877319336,0.6188998222351074,,0.0718998908996582,,0.04270005226135254,0.018599987030029297,600.941999912262,
24,118.5896999835968,117.94619989395142,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.8896000385284,718.8850998878479,,720.4182000160217,,115.8824999332428,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.8905999660492,600.2953999042511,0.006999969482421875,0.6435000896453857,0.0400998592376709,0.008699893951416016,0.3530001640319824,600.1346998214722,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000024,0.004199981689453125,0.6449000835418701,,0.06410002708435059,,0.05590009689331055,0.017999887466430664,600.9448001384735,
25,118.61579990386963,117.94790005683899,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.8866000175476,718.8842000961304,,720.4182000160217,,115.88359999656677,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.8875999450684,600.2684001922607,0.006999969482421875,0.6678998470306396,0.04180002212524414,0.008699893951416016,0.3519001007080078,600.1291000843048,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000025,0.004700183868408203,0.669299840927124,,0.07060003280639648,,0.04679989814758301,0.009599924087524414,600.9401998519897,
26,118.64619994163513,117.94950008392334,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.9863998889923,718.9858999252319,,720.4182000160217,,115.88470005989075,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.9878001213074,600.3396999835968,0.006999969482421875,0.696699857711792,0.04340004920959473,0.008699893951416016,0.3508000373840332,600.1352000236511,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000026,0.006800174713134766,0.6979999542236328,,0.06500005722045898,,0.03639984130859375,0.018899917602539062,601.0381000041962,
27,118.67170000076294,117.9514000415802,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.9897999763489,718.9867000579834,,720.4182000160217,,115.88590002059937,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.990700006485,600.3150000572205,0.006999969482421875,0.7202999591827393,0.04530000686645508,0.008699893951416016,0.34960007667541504,600.1426000595093,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000027,0.004400014877319336,0.7218000888824463,,0.07920002937316895,,0.027699947357177734,0.026600122451782227,601.0393002033234,
28,118.69959998130798,117.95329999923706,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.9881999492645,718.9862999916077,,720.4182000160217,,115.88700008392334,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.9893000125885,600.2867000102997,0.006999969482421875,0.7462999820709229,0.04719996452331543,0.008699893951416016,0.34850001335144043,600.1291000843048,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000028,0.0060999393463134766,0.7477998733520508,,0.07910013198852539,,0.04369997978210449,0.024699926376342773,601.0358998775482,
29,118.72679996490479,117.95499992370605,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.0878999233246,719.0873999595642,,721.9649000167847,,115.88809990882874,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.0887999534607,600.3605999946594,0.006999969482421875,0.7718000411987305,0.04889988899230957,0.008699893951416016,0.3474001884460449,600.1303000450134,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000029,0.0046999454498291016,0.7732000350952148,,0.0698997974395752,,0.052100181579589844,0.010499954223632812,601.134299993515,
30,118.7613000869751,117.95679998397827,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.0905001163483,719.0882999897003,,721.9649000167847,,115.88930010795593,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.0913999080658,600.3269999027252,0.006999969482421875,0.8045001029968262,0.05069994926452637,0.008699893951416016,0.34619998931884766,600.1226000785828,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000030,0.011899948120117188,0.8059999942779541,,0.07019996643066406,,0.042999982833862305,0.0167999267578125,601.1352999210358,
31,118.79649996757507,117.95849990844727,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.0892999172211,719.0878000259399,,721.9649000167847,,115.89039993286133,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.0901000499725,600.2913000583649,0.006999969482421875,0.8380000591278076,0.05239987373352051,0.008699893951416016,0.34510016441345215,600.1340999603271,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000031,0.006600141525268555,0.839400053024292,,0.09759998321533203,,0.04530000686645508,0.03899979591369629,601.1321001052856,
32,118.82550001144409,117.96020007133484,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.1895000934601,719.1889998912811,,721.9649000167847,,115.89170002937317,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.1904001235962,600.363499879837,0.006999969482421875,0.8652999401092529,0.05410003662109375,0.008699893951416016,0.34380006790161133,600.1335999965668,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000032,0.013700008392333984,0.8666999340057373,,0.09449982643127441,,0.047300100326538086,0.03900003433227539,601.2305998802185,
33,118.8561999797821,117.96180009841919,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.1921000480652,719.1898000240326,,721.9649000167847,,115.89289999008179,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.1928999423981,600.3336000442505,0.006999969482421875,0.894399881362915,0.055700063705444336,0.008699893951416016,0.34260010719299316,600.1520001888275,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000033,0.01660013198852539,0.8956999778747559,,0.09479999542236328,,0.05339980125427246,0.018800020217895508,601.2316999435425,
34,118.89800000190735,117.96350002288818,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.1907999515533,719.1893999576569,,721.9649000167847,,115.8940999507904,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.1916999816895,600.2913999557495,0.006999969482421875,0.934499979019165,0.05739998817443848,0.008699893951416016,0.341400146484375,600.1482000350952,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000034,0.012399911880493164,0.9358999729156494,,0.073699951171875,,0.04720020294189453,0.008999824523925781,601.2286999225616,
35,118.93670010566711,117.9653000831604,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.2909998893738,719.2904999256134,,721.9649000167847,,115.89529991149902,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.2918999195099,600.3537998199463,0.006999969482421875,0.9714000225067139,0.05920004844665527,0.008699893951416016,0.34020018577575684,600.1420998573303,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000035,0.011600017547607422,0.9729001522064209,,0.07719993591308594,,0.036499977111816406,0.02110004425048828,601.3271000385284,
36,118.96709990501404,117.9670000076294,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.2938001155853,719.2913000583649,,721.9649000167847,,115.89650011062622,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.2946999073029,600.3242001533508,0.006999969482421875,1.0000998973846436,0.060899972915649414,0.008699893951416016,0.33899998664855957,600.1494998931885,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000036,0.004500150680541992,1.001499891281128,,0.07340002059936523,,0.04999995231628418,0.017000198364257812,601.3280000686646,
37,118.99119997024536,117.96869993209839,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.2924001216888,719.2908999919891,,721.9649000167847,,115.89779996871948,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.2934000492096,600.2997000217438,0.006999969482421875,1.0225000381469727,0.06259989738464355,0.008699893951416016,0.33770012855529785,600.1322000026703,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000037,0.004300117492675781,1.023900032043457,,0.05260014533996582,,0.03289985656738281,0.014800071716308594,601.3250000476837,
38,119.01480007171631,117.97059988975525,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.3924000263214,719.3919999599457,,721.9649000167847,,115.89890003204346,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.3935000896454,600.3771998882294,0.006999969482421875,1.0442001819610596,0.0644998550415039,0.008699893951416016,0.33660006523132324,600.1363999843597,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000038,0.011399984359741211,1.0457000732421875,,0.08239984512329102,,0.05480003356933594,0.018599987030029297,601.4233000278473,
39,119.05019998550415,117.97270011901855,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.3952000141144,719.3928000926971,,721.9649000167847,,115.90009999275208,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.3959999084473,600.342600107193,0.006999969482421875,1.0774998664855957,0.06660008430480957,0.008699893951416016,0.3354001045227051,600.1361000537872,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000039,0.014899969100952148,1.0792999267578125,,0.06419992446899414,,0.04700016975402832,0.013299942016601562,601.4238998889923,
40,119.08200001716614,117.97519993782043,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.3938999176025,719.3924000263214,,721.9649000167847,,115.90120005607605,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.3947999477386,600.3104000091553,0.006999969482421875,1.1068000793457031,0.06909990310668945,0.008699893951416016,0.33430004119873047,600.1046998500824,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000040,0.013099908828735352,1.1085999011993408,,0.07580018043518066,,0.04229998588562012,0.018899917602539062,601.4201998710632,
41,119.11529994010925,117.978600025177,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.3965001106262,719.3931999206543,,721.9649000167847,,115.90230011940002,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.3973000049591,600.277899980545,0.006999969482421875,1.136699914932251,0.07249999046325684,0.008699893951416016,0.33319997787475586,600.1509001255035,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000041,0.006600141525268555,1.1392998695373535,,0.07769989967346191,,0.03509998321533203,0.02539992332458496,601.4200999736786,
42,119.14520001411438,117.98049998283386,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.4942998886108,719.4939000606537,,721.9649000167847,,115.90339994430542,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.4953000545502,600.3487000465393,0.006999969482421875,1.1647000312805176,0.07439994812011719,0.008699893951416016,0.33210015296936035,600.1360998153687,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000042,0.004400014877319336,1.1663000583648682,,0.05910015106201172,,0.045599937438964844,0.008900165557861328,601.5153999328613,
43,119.17319989204407,117.98219990730286,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.4969999790192,719.4946999549866,,721.9649000167847,,115.90459990501404,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.4979000091553,600.3215000629425,0.006999969482421875,1.190999984741211,0.07609987258911133,0.008699893951416016,0.3309001922607422,600.1443998813629,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000043,0.006300210952758789,1.1923999786376953,,0.07829999923706055,,0.05299997329711914,0.018000125885009766,601.5159001350403,
44,119.20919990539551,117.98390007019043,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.4957001209259,719.4942998886108,,721.9649000167847,,115.90580010414124,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.4965999126434,600.2850999832153,0.006999969482421875,1.2252998352050781,0.07780003547668457,0.008699893951416016,0.3296999931335449,600.167200088501,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000044,0.004199981689453125,1.2266998291015625,,0.06970000267028809,,0.04080009460449219,0.019999980926513672,601.5130999088287,
45,119.23359990119934,117.98569989204407,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.5957999229431,719.5952999591827,,721.9649000167847,,115.90689992904663,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.5968000888824,600.3617000579834,0.006999969482421875,1.2479000091552734,0.07959985733032227,0.008699893951416016,0.3286001682281494,600.1479001045227,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000045,0.007300138473510742,1.2493999004364014,,0.07339978218078613,,0.04500007629394531,0.02200007438659668,601.6115999221802,
46,119.26500010490417,117.98740005493164,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.5985000133514,719.5961000919342,,721.9649000167847,,115.9079999923706,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.5992999076843,600.33109998703,0.006999969482421875,1.2776000499725342,0.08130002021789551,0.008699893951416016,0.3275001049041748,600.1514999866486,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000046,0.011399984359741211,1.2790000438690186,,0.08990001678466797,,0.03299999237060547,0.022600173950195312,601.6122000217438,
47,119.2969000339508,117.98900008201599,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.5971999168396,719.5957000255585,,721.9649000167847,,115.90919995307922,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.5980000495911,600.2987999916077,0.006999969482421875,1.3078999519348145,0.0829000473022461,0.008699893951416016,0.32630014419555664,600.1497001647949,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000047,0.004600048065185547,1.3092000484466553,,0.0651998519897461,,0.04509997367858887,0.018399953842163086,601.6093001365662,
48,119.32290005683899,117.99070000648499,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.6972000598907,719.6967000961304,,721.9649000167847,,115.91039991378784,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.6981999874115,600.3738000392914,0.006999969482421875,1.332200050354004,0.08459997177124023,0.008699893951416016,0.3251001834869385,600.1496999263763,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000048,0.02110004425048828,1.3335001468658447,,0.08170008659362793,,0.04049992561340332,0.02760004997253418,601.7078001499176,
49,119.36400008201599,117.9925000667572,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.7012000083923,719.697900056839,,721.9649000167847,,115.91160011291504,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.7019999027252,600.333899974823,0.006999969482421875,1.371500015258789,0.08640003204345703,0.008699893951416016,0.3238999843597412,600.1369998455048,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000049,0.004499912261962891,1.373000144958496,,0.06890010833740234,,0.04349994659423828,0.016900062561035156,601.7098000049591,
50,119.38989996910095,117.99429988861084,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.6986999511719,719.6970999240875,,721.9649000167847,,115.91280007362366,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.6995000839233,600.3071999549866,0.006999969482421875,1.3956000804901123,0.08819985389709473,0.008699893951416016,0.32270002365112305,600.1443998813629,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000050,0.004400014877319336,1.3970000743865967,,0.07500004768371582,,0.048799991607666016,0.01900005340576172,601.705500125885,
51,119.41330003738403,117.99799990653992,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.7988998889923,719.7985000610352,,721.9649000167847,,115.91389989852905,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.7999000549316,600.3852000236511,0.006999969482421875,1.4153001308441162,0.09189987182617188,0.008699893951416016,0.32160019874572754,600.1552999019623,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000051,0.004499912261962891,1.4184999465942383,,0.08629989624023438,,0.04910016059875488,0.020099878311157227,601.8040997982025,
52,119.43939995765686,117.99959993362427,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.6998999118805,719.6974999904633,,721.9649000167847,,115.91510009765625,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.7007999420166,600.2581000328064,0.006999969482421875,1.4398000240325928,0.09349989891052246,0.008699893951416016,0.3203999996185303,600.1247999668121,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000052,0.01230001449584961,1.4410998821258545,,0.06960010528564453,,0.04629993438720703,0.014400005340576172,601.7014000415802,
53,119.47259998321533,118.00119996070862,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.8015999794006,719.7994000911713,,721.9649000167847,,115.91619992256165,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.8025000095367,600.3268001079559,0.006999969482421875,1.4714000225067139,0.09509992599487305,0.008699893951416016,0.31930017471313477,600.1399998664856,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000053,0.0051000118255615234,1.4726998805999756,,0.06839990615844727,,0.0410001277923584,0.015599966049194336,601.8015999794006,
54,119.49320006370544,118.00279998779297,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.8003001213074,719.7988998889923,,721.9649000167847,,115.91740012168884,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.8011999130249,600.3056998252869,0.006999969482421875,1.4904000759124756,0.09669995307922363,0.008699893951416016,0.3180999755859375,600.157399892807,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000054,0.008199930191040039,1.4917001724243164,,0.08150005340576172,,0.04780006408691406,0.02740001678466797,601.798700094223,
55,119.52760004997253,118.00430011749268,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,719.9005999565125,719.9000000953674,,721.9649000167847,,115.91849994659424,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,721.9644000530243,719.9016001224518,600.3724000453949,0.006999969482421875,1.5232999324798584,0.09820008277893066,0.008699893951416016,0.317000150680542,600.1524000167847,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000055,0.013799905776977539,1.5245001316070557,,0.06800007820129395,,0.03769993782043457,0.01250004768371582,601.8974001407623,
